RecordWritten,Cluster_ID
18,3
18,1
18,3
18,1
18,3
18,2
18,4
18,2
18,1
18,3
18,2
18,3
18,1
18,1
18,4
18,2
18,1
18,3
18,3
18,1
18,2
18,2
18,3
18,2
18,2
18,2
18,5
18,2
18,4
18,2
18,3
18,3
18,4
18,2
18,1
18,2
18,2
18,2
18,2
18,3
18,2
18,2
18,2
18,4
18,3
18,1
18,2
18,1
18,2
18,5
18,2
18,3
18,4
18,2
18,3
18,1
18,1
18,2
18,2
18,3
18,2
18,2
18,2
18,3
18,1
18,2
18,2
18,3
18,1
18,2
18,3
18,3
18,2
18,2
18,3
18,3
18,2
18,3
18,2
18,2
18,1
18,2
18,1
18,2
18,2
18,2
18,2
18,2
18,3
18,3
18,6
18,4
18,1
18,2
18,3
18,2
18,2
18,4
18,3
18,2
18,2
18,2
18,3
18,3
18,3
18,2
18,3
18,1
18,3
18,1
18,2
18,3
18,2
18,4
18,3
18,2
18,1
18,3
18,2
18,3
18,2
18,2
18,1
18,1
18,1
18,2
18,2
18,2
18,1
18,3
18,3
18,3
18,2
18,2
18,3
18,4
18,3
18,2
18,5
18,3
18,3
18,1
18,3
18,2
18,1
18,1
18,3
18,3
18,1
18,2
18,2
18,3
18,4
18,1
18,2
18,3
18,2
18,2
18,2
18,1
18,1
18,2
18,2
18,2
18,1
18,7
18,3
18,2
18,2
18,2
18,2
18,2
18,1
18,1
18,3
18,2
18,1
18,1
18,2
18,3
18,4
18,2
18,3
18,3
18,2
18,3
18,3
18,3
18,3
18,2
18,3
18,2
18,2
18,3
18,2
18,3
18,3
18,2
18,4
18,3
18,4
18,1
18,2
18,6
18,2
18,2
18,2
18,2
18,1
18,6
18,2
18,2
18,2
18,2
18,2
18,2
18,2
18,3
18,1
18,3
18,1
18,3
18,2
18,3
18,2
19,1
19,4
19,3
19,3
19,3
19,2
19,2
19,3
19,4
19,2
19,4
19,2
19,4
19,3
19,3
19,3
19,4
19,2
19,4
19,2
19,2
19,2
19,4
19,2
19,3
19,2
19,3
19,3
19,2
19,3
19,3
19,2
19,2
19,2
19,2
19,1
19,3
19,2
19,4
19,2
19,2
19,2
19,3
19,2
19,3
19,2
19,2
19,2
19,3
19,3
19,3
19,2
19,2
19,3
19,2
19,3
19,2
19,3
19,3
19,2
19,4
19,2
19,2
19,2
19,3
19,2
19,1
19,2
19,2
19,2
19,2
19,2
19,2
19,1
19,2
19,2
19,2
19,2
19,3
19,3
19,2
19,1
19,2
19,3
19,2
19,3
19,2
19,3
19,3
19,3
19,2
19,2
19,3
19,4
19,2
19,3
19,4
19,2
19,3
19,2
19,4
19,2
19,2
19,2
19,2
19,3
19,4
19,3
19,3
19,3
19,3
19,4
19,3
19,2
19,2
19,1
19,1
19,2
19,2
19,3
19,2
19,2
19,2
19,2
19,1
19,2
19,4
19,3
19,2
19,1
19,3
19,3
19,3
19,3
19,3
19,3
19,3
19,3
19,3
19,4
19,1
19,3
19,3
19,2
19,2
19,2
19,2
19,2
19,2
19,4
19,2
19,2
19,2
19,2
19,3
19,2
19,3
19,3
19,3
19,2
19,2
19,3
19,2
19,3
19,3
19,2
19,3
19,3
19,3
19,3
19,3
19,2
19,3
19,1
19,4
19,2
19,2
19,2
19,2
19,2
19,7
19,3
19,2
19,2
19,2
19,2
19,2
19,3
19,1
19,2
19,2
19,2
19,2
19,2
19,2
19,2
19,4
19,2
19,2
19,3
19,2
19,4
19,1
19,1
19,3
19,2
19,3
19,2
19,2
19,3
19,3
19,2
19,5
19,4
19,3
19,3
19,4
19,2
19,2
19,2
19,4
19,1
19,4
19,1
19,3
19,3
19,4
19,3
19,2
19,1
19,4
19,2
19,1
19,4
19,4
19,4
19,2
19,3
19,1
19,4
19,4
19,3
19,1
19,2
19,2
19,2
19,1
19,2
19,1
19,4
19,2
19,5
19,3
19,2
19,2
19,3
19,2
19,3
19,3
19,2
19,2
19,3
19,4
19,3
19,1
19,2
19,2
19,4
19,2
19,3
19,4
19,1
19,3
19,2
19,2
19,4
19,2
19,2
19,2
19,2
19,2
19,2
19,2
19,3
19,3
19,2
19,3
19,2
19,1
19,1
19,2
19,3
19,2
19,4
19,2
19,3
19,3
19,3
19,1
19,2
19,3
19,4
19,2
19,4
19,2
19,3
19,2
19,3
19,2
19,2
19,2
19,4
19,2
19,2
19,3
19,1
19,1
19,3
19,2
19,4
19,2
19,2
19,2
19,3
19,3
19,3
19,3
19,3
19,3
19,3
19,3
19,3
19,3
19,4
19,2
19,1
19,3
19,3
19,4
19,2
19,3
19,4
19,3
19,2
19,2
19,2
19,3
19,2
19,1
19,2
19,4
19,2
19,3
19,3
19,3
19,2
19,4
19,3
19,2
19,3
19,4
19,3
19,2
19,2
19,3
19,1
19,1
19,2
19,4
19,5
19,4
19,2
19,2
19,3
19,2
19,2
19,2
19,3
19,2
19,2
19,3
19,3
19,2
19,3
19,2
19,3
19,1
19,2
19,4
19,2
19,3
19,2
19,2
19,2
19,4
19,3
19,3
19,1
19,3
19,4
19,5
19,2
19,3
19,1
19,3
19,2
19,2
19,2
19,2
19,2
19,6
19,5
19,3
19,2
19,2
19,3
19,3
19,4
19,2
19,2
19,3
19,2
19,3
19,4
19,2
19,4
19,2
19,4
19,2
19,3
19,2
19,2
19,2
19,2
19,2
19,4
19,2
19,3
19,2
19,2
19,2
19,6
19,2
19,4
19,2
19,3
19,4
19,2
19,4
19,3
19,3
19,1
19,4
19,2
19,3
19,7
19,2
19,2
19,5
19,2
19,4
19,3
19,1
19,2
19,3
19,3
19,1
19,2
19,4
19,3
19,4
19,4
19,4
19,4
19,2
19,3
19,4
19,2
19,3
19,3
19,3
19,3
19,3
19,1
19,7
19,2
19,1
19,2
19,3
19,3
19,2
19,3
19,2
19,3
19,4
19,1
19,4
19,1
19,1
19,3
19,2
19,1
19,2
19,2
19,3
19,2
19,4
19,2
19,3
19,6
19,2
19,3
19,1
19,3
19,4
19,4
19,4
19,6
19,3
19,1
19,3
19,2
19,2
19,4
19,4
19,3
19,3
19,2
19,4
19,2
19,2
19,2
19,3
19,2
19,1
19,2
19,4
19,2
19,2
19,1
19,2
19,3
19,4
19,4
19,5
19,3
19,1
19,3
19,2
19,2
19,2
19,2
19,2
19,2
19,3
19,4
19,1
19,3
19,4
19,4
19,2
19,2
19,1
19,2
19,2
19,2
19,3
19,3
19,2
19,3
19,2
19,2
19,3
19,2
19,2
19,2
19,2
19,2
19,2
19,2
19,2
19,2
19,2
19,2
19,3
19,2
19,2
19,2
19,4
19,3
19,2
19,3
19,4
19,3
19,4
19,2
19,1
19,3
19,1
19,2
19,2
19,3
19,4
19,3
19,2
19,4
19,4
19,2
19,3
19,2
19,2
19,3
19,2
19,2
19,2
19,4
19,4
19,2
19,1
19,2
19,1
19,3
19,2
19,2
19,2
19,3
19,2
19,2
19,2
19,4
19,3
19,2
19,3
19,2
19,2
19,4
19,2
19,1
19,3
19,3
19,3
19,3
19,3
19,3
19,3
19,3
19,3
19,3
19,1
19,1
19,3
19,3
19,1
19,3
19,3
19,2
19,4
19,4
19,2
19,3
19,2
19,3
19,3
19,2
19,2
19,2
19,3
19,4
19,2
19,3
19,2
19,2
19,3
19,2
19,2
19,1
19,3
19,3
19,3
19,2
19,3
19,2
19,3
19,4
19,2
19,2
19,4
19,3
19,2
19,4
19,1
19,4
19,1
19,3
19,3
19,3
19,3
19,2
19,3
19,3
19,4
19,3
19,4
19,2
19,2
19,1
19,2
19,2
19,2
19,3
19,1
19,1
19,3
19,2
19,2
19,3
19,1
19,2
19,3
19,4
19,1
19,3
19,2
19,2
19,3
19,2
19,8
19,4
19,1
19,4
19,2
19,4
19,3
19,2
19,2
19,3
19,2
19,2
19,3
19,3
19,4
19,2
19,2
19,3
19,2
19,4
19,3
19,1
19,3
19,3
19,2
19,2
19,2
19,3
19,3
19,1
19,4
19,3
19,2
19,2
19,3
19,2
19,4
19,3
19,1
19,3
19,3
19,4
19,3
19,3
19,2
19,1
19,2
19,3
19,3
19,3
19,3
19,3
19,3
19,4
19,2
19,4
19,4
19,3
19,2
19,3
19,3
19,3
19,3
19,4
19,4
19,2
19,3
19,2
19,2
19,1
19,2
19,3
19,1
19,3
19,4
19,4
19,3
19,3
19,2
19,4
19,2
19,3
19,3
19,2
19,3
19,2
19,4
19,3
19,3
19,2
19,3
19,3
19,2
19,2
19,2
19,2
19,3
19,2
19,1
19,2
19,3
19,3
19,1
19,2
19,2
19,2
19,3
19,3
19,3
19,3
19,3
19,3
19,1
19,4
19,4
19,2
19,2
19,2
19,2
19,3
19,3
19,1
19,2
19,3
19,3
19,2
19,3
19,3
19,2
19,2
19,2
19,3
19,2
19,4
19,2
19,2
19,2
19,2
19,3
19,4
19,3
19,2
19,4
19,3
19,3
19,3
19,2
19,4
19,2
19,2
19,3
19,2
19,1
19,3
19,3
19,3
19,2
19,2
19,3
19,3
19,3
19,2
19,1
19,2
19,8
19,3
19,3
19,2
19,2
19,8
19,3
19,2
19,3
19,2
19,2
19,2
19,2
19,8
19,3
19,3
19,2
19,2
19,1
19,2
19,2
19,3
19,2
19,1
19,3
19,4
19,1
19,3
19,2
19,1
19,3
19,2
19,2
19,2
19,2
19,2
19,1
19,2
19,2
19,3
19,3
19,3
19,2
19,2
19,2
19,2
19,3
19,2
19,3
19,2
19,3
19,4
19,4
19,3
19,2
19,3
19,3
19,3
19,2
19,3
19,4
19,4
19,2
19,3
19,4
19,2
19,2
19,3
19,3
19,3
19,2
19,3
19,3
19,1
19,6
19,2
19,2
19,1
19,3
19,6
19,2
19,2
19,1
19,2
19,2
19,3
19,3
19,3
19,6
19,2
19,2
19,2
19,3
19,6
19,2
19,6
19,3
19,1
19,3
19,4
19,3
19,1
19,6
19,2
19,2
19,4
19,3
19,2
19,2
19,3
19,3
19,3
19,3
19,2
19,4
19,4
19,3
19,4
19,2
19,2
19,6
19,3
19,2
19,1
19,2
19,3
19,3
19,1
19,4
19,3
19,3
19,2
19,3
19,4
19,3
19,3
19,2
19,1
19,4
19,2
19,1
19,2
19,2
19,3
19,2
19,2
19,4
19,1
19,2
19,1
19,3
19,2
19,2
19,4
19,1
19,1
19,1
19,4
19,2
19,4
19,3
19,3
19,2
19,2
19,6
19,2
19,2
19,3
19,2
19,2
19,3
19,2
19,2
19,2
19,2
19,2
19,2
19,3
19,2
19,2
19,4
19,1
19,3
19,2
19,3
19,2
19,3
19,3
19,2
19,2
19,4
19,3
19,4
19,2
19,2
19,2
19,3
19,2
19,1
19,3
19,2
19,2
19,2
19,3
19,4
19,4
19,3
19,2
19,2
19,4
19,2
19,2
19,2
19,3
19,2
19,3
19,2
19,3
19,2
19,2
19,2
19,2
19,4
19,3
19,2
19,2
19,1
19,2
19,2
19,2
19,3
19,2
19,1
19,1
19,2
19,2
19,3
19,4
19,1
19,3
19,4
19,3
19,4
19,2
19,3
19,3
19,2
19,2
19,2
19,3
19,2
19,2
19,2
19,3
19,2
19,4
19,4
19,2
19,2
19,1
19,2
19,1
19,3
19,2
19,3
19,3
19,2
19,4
19,3
19,4
19,3
19,1
19,2
19,4
19,2
19,2
19,1
19,2
19,2
19,1
19,2
19,2
19,3
19,2
19,2
19,1
20,2
20,1
20,2
20,3
20,4
20,2
20,2
20,2
20,2
20,1
20,2
20,3
20,2
20,3
20,1
20,4
20,2
20,2
20,2
20,3
20,2
20,3
20,3
20,2
20,2
20,1
20,4
20,2
20,2
20,3
20,1
20,2
20,2
20,1
20,1
20,3
20,1
20,1
20,3
20,3
20,4
20,1
20,2
20,3
20,2
20,1
20,2
20,3
20,4
20,2
20,4
20,4
20,4
20,4
20,2
20,4
20,1
20,2
20,3
20,3
20,4
20,2
20,2
20,2
20,2
20,2
20,1
20,2
20,3
20,6
20,2
20,3
20,2
20,2
20,3
20,2
20,3
20,3
20,3
20,3
20,3
20,3
20,2
20,1
20,3
20,3
20,4
20,3
20,1
20,3
20,2
20,6
20,3
20,3
20,2
20,4
20,6
20,3
20,3
20,2
20,2
20,2
20,3
20,2
20,2
20,2
20,3
20,2
20,3
20,4
20,2
20,2
20,3
20,3
20,2
20,4
20,3
20,3
20,2
20,2
20,3
20,3
20,1
20,1
20,3
20,1
20,4
20,4
20,2
20,2
20,2
20,4
20,2
20,2
20,2
20,2
20,2
20,2
20,4
20,1
20,3
20,2
20,4
20,3
20,4
20,2
20,1
20,2
20,3
20,3
20,1
20,2
20,1
20,1
20,2
20,3
20,3
20,2
20,3
20,4
20,2
20,2
20,2
20,2
20,2
20,2
20,2
20,1
20,3
20,1
20,1
20,2
20,2
20,1
20,4
20,2
20,3
20,2
20,4
20,3
20,2
20,2
20,3
20,3
20,4
20,2
20,4
20,1
20,2
20,2
20,2
20,2
20,3
20,4
20,3
20,3
20,2
20,2
20,3
20,2
20,6
20,2
20,4
20,4
20,1
20,2
20,3
20,4
20,3
20,3
20,3
20,3
20,3
20,2
20,6
20,4
20,3
20,4
20,2
20,3
20,2
20,4
20,1
20,1
20,2
20,3
20,2
20,3
20,4
20,1
20,3
20,4
20,4
20,2
20,3
20,4
20,1
20,2
20,2
20,3
20,4
20,2
20,3
20,2
20,2
20,2
20,2
20,4
20,4
20,2
20,4
20,3
20,1
20,2
20,4
20,4
20,2
20,2
20,3
20,3
20,2
20,2
20,3
20,4
20,2
20,4
20,2
20,3
20,1
20,2
20,4
20,5
20,3
20,2
20,3
20,7
20,2
20,5
20,2
20,4
20,3
20,2
20,2
20,3
20,1
20,2
20,2
20,2
20,2
20,2
20,4
20,2
20,2
20,2
20,2
20,4
20,1
20,2
20,4
20,1
20,2
20,2
20,2
20,2
20,2
20,4
20,2
20,1
20,1
20,2
20,2
20,3
20,2
20,4
20,1
20,4
20,3
20,2
20,2
20,2
20,3
20,2
20,4
20,2
20,4
20,1
20,2
20,1
20,4
20,2
20,2
20,2
20,1
20,3
20,2
20,2
20,4
20,3
20,2
20,3
20,2
20,3
20,4
20,3
20,1
20,3
20,3
20,2
20,3
20,2
20,3
20,3
20,3
20,2
20,4
20,2
20,2
20,2
20,2
20,6
20,2
20,4
20,4
20,2
20,2
20,3
20,3
20,2
20,2
20,2
20,4
20,3
20,3
20,2
20,2
20,2
20,1
20,2
20,2
20,4
20,2
20,2
20,3
20,3
20,2
20,2
20,4
20,4
20,3
20,3
20,3
20,4
20,1
20,3
20,3
20,3
20,4
20,2
20,3
20,4
20,1
20,3
20,1
20,2
20,4
20,3
20,3
20,3
20,3
20,4
20,1
20,1
20,1
20,3
20,3
20,3
20,7
20,1
20,3
20,2
20,2
20,2
20,3
20,3
20,2
20,4
20,3
20,1
20,4
20,1
20,2
20,3
20,2
20,2
20,2
20,3
20,2
20,2
20,3
20,4
20,4
20,4
20,2
20,4
20,2
20,4
20,3
20,3
20,4
20,3
20,4
20,3
20,1
20,2
20,2
20,2
20,3
20,3
20,2
20,1
20,3
20,2
20,3
20,4
20,2
20,2
20,1
20,4
20,2
20,1
20,1
20,4
20,4
20,1
20,4
20,2
20,1
20,2
20,4
20,2
20,3
20,1
20,4
20,2
20,3
20,3
20,2
20,4
20,3
20,2
20,2
20,3
20,4
20,2
20,1
20,2
20,4
20,4
20,1
20,2
20,5
20,2
20,1
20,2
20,2
20,3
20,2
20,4
20,2
20,2
20,2
20,2
20,2
20,2
20,3
20,2
20,2
20,4
20,3
20,3
20,2
20,3
20,3
20,3
20,2
20,4
20,4
20,1
20,1
20,4
20,2
20,3
20,2
20,3
20,3
20,4
20,2
20,4
20,4
20,3
20,4
20,4
20,1
20,3
20,2
20,1
20,1
20,1
20,2
20,2
20,3
20,2
20,3
20,3
20,3
20,2
20,3
20,3
20,6
20,2
20,2
20,2
20,1
20,2
20,1
20,6
20,2
20,1
20,5
20,2
20,2
20,2
20,2
20,3
20,2
20,3
20,2
20,3
20,1
21,2
21,1
21,3
21,2
21,4
21,2
21,4
21,3
21,3
21,1
21,2
21,2
21,2
21,2
21,4
21,2
21,2
21,2
21,1
21,3
21,3
21,2
21,3
21,3
21,2
21,3
21,4
21,1
21,1
21,2
21,1
21,2
21,2
21,3
21,3
21,1
21,1
21,3
21,2
21,4
21,1
21,4
21,2
21,2
21,4
21,2
21,1
21,4
21,3
21,4
21,2
21,4
21,3
21,1
21,4
21,3
21,4
21,3
21,1
21,4
21,4
21,3
21,2
21,4
21,2
21,2
21,4
21,1
21,4
21,2
21,2
21,4
21,3
21,2
21,2
21,2
21,4
21,1
21,2
21,4
21,4
21,2
21,2
21,2
21,2
21,3
21,2
21,3
21,4
21,2
21,7
21,1
21,1
21,2
21,2
21,1
21,2
21,3
21,1
21,2
21,3
21,2
21,2
21,3
21,4
21,3
21,2
21,3
21,1
21,2
21,3
21,4
21,3
21,2
21,2
21,3
21,2
21,2
21,2
21,1
21,2
21,2
21,2
21,2
21,1
21,2
21,4
21,2
21,3
21,4
21,2
21,3
21,3
21,2
21,3
21,1
21,3
21,2
21,3
21,2
21,2
21,1
21,3
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,1
21,2
21,3
21,2
21,4
21,2
21,2
21,2
21,1
21,2
21,2
21,2
21,1
21,2
21,2
21,2
21,4
21,3
21,2
21,3
21,4
21,2
21,2
21,4
21,4
21,3
21,4
21,2
21,2
21,2
21,3
21,1
21,1
21,3
21,1
21,2
21,2
21,2
21,3
21,2
21,3
21,2
21,3
21,1
21,3
21,2
21,2
21,1
21,2
21,1
21,2
21,2
21,3
21,3
21,2
21,1
21,1
21,1
21,2
21,2
21,2
21,3
21,2
21,1
21,2
21,4
21,2
21,2
21,3
21,3
21,2
21,4
21,6
21,1
21,2
21,3
21,2
21,2
21,1
21,3
21,2
21,2
21,3
21,3
21,2
21,1
21,2
21,2
21,6
21,2
21,4
21,3
21,1
21,3
21,2
21,4
21,2
21,1
21,2
21,3
21,2
21,4
21,1
21,3
21,1
21,4
21,3
21,1
21,2
21,2
21,2
21,4
21,3
21,3
21,2
21,2
21,2
21,2
21,4
21,2
21,1
21,2
21,1
21,2
21,2
21,2
21,1
21,3
21,2
21,2
21,1
21,3
21,2
21,2
21,2
21,2
21,2
21,2
21,1
21,3
21,2
21,2
21,7
21,1
21,2
21,2
21,1
21,1
21,3
21,3
21,2
21,3
21,2
21,1
21,3
21,3
21,2
21,3
21,1
21,6
21,4
21,3
21,3
21,4
21,3
21,3
21,2
21,3
21,3
21,2
21,2
21,2
21,2
21,1
21,3
21,2
21,1
21,2
21,2
21,3
21,3
21,3
21,2
21,2
21,1
21,2
21,2
21,1
21,3
21,3
21,4
21,2
21,2
21,1
21,2
21,1
21,3
21,1
21,2
21,2
21,2
21,2
21,4
21,2
21,1
21,1
21,2
21,3
21,2
21,2
21,3
21,2
21,2
21,2
21,2
21,4
21,2
21,3
21,2
21,1
21,4
21,2
21,2
21,1
21,2
21,4
21,2
21,2
21,3
21,3
21,3
21,3
21,6
21,2
21,2
21,3
21,2
21,2
22,2
22,2
22,3
22,3
22,2
22,2
22,2
22,3
22,2
22,1
22,2
22,1
22,1
22,2
22,3
22,2
22,3
22,4
22,2
22,2
22,4
22,2
22,1
22,7
22,2
22,3
22,2
22,2
22,4
22,2
22,4
22,4
22,4
22,2
22,2
22,2
22,2
22,4
22,2
22,2
22,2
22,2
22,4
22,2
22,2
22,4
22,2
22,2
22,2
22,2
22,3
22,2
22,7
22,2
22,4
22,2
22,2
22,2
22,1
22,2
22,4
22,2
22,3
22,2
22,2
22,2
22,4
22,1
22,2
22,3
22,2
22,2
22,3
22,4
22,2
22,4
22,2
22,3
22,2
22,3
22,1
22,2
22,3
22,1
22,7
22,2
22,4
22,2
22,3
22,1
22,2
22,4
22,3
22,1
22,2
22,3
22,4
22,3
22,1
22,2
22,2
22,2
22,3
22,4
22,4
22,4
22,2
22,1
22,3
22,2
22,1
22,4
22,2
22,3
22,4
22,1
22,4
22,4
22,2
22,1
22,3
22,2
22,3
22,1
22,2
22,2
22,2
22,7
22,3
22,1
22,2
22,4
22,1
22,2
22,1
22,3
22,3
22,1
22,2
22,2
22,3
22,2
22,1
22,3
22,4
22,3
22,2
22,2
22,3
22,2
22,4
22,3
22,3
22,3
22,1
22,2
22,7
22,4
22,4
22,2
22,1
22,3
22,1
22,4
22,3
22,4
22,3
22,4
22,3
22,4
22,4
22,2
22,3
22,3
22,2
22,4
22,3
22,2
22,2
22,3
22,3
22,2
22,3
22,1
22,4
22,4
22,2
22,2
22,3
22,3
22,4
22,4
22,2
22,4
22,2
22,3
22,3
22,2
22,2
22,2
22,4
22,2
22,1
22,2
22,3
22,2
22,3
22,2
22,5
22,2
22,1
22,3
22,4
22,3
22,3
22,2
22,4
22,1
22,3
22,2
22,2
22,2
22,1
22,5
22,3
22,1
22,2
22,2
22,4
22,3
22,2
22,2
22,2
22,1
22,4
22,2
22,3
22,3
22,1
22,2
22,3
22,2
22,3
22,3
22,2
22,4
22,2
22,1
22,2
22,2
22,1
22,1
22,3
22,3
22,3
22,2
22,3
22,1
22,3
22,2
22,4
22,1
22,2
22,2
22,3
22,2
22,2
22,4
22,7
22,1
22,1
22,2
22,4
22,3
22,3
22,2
22,1
22,3
22,2
22,1
22,3
22,2
22,3
22,2
22,2
22,3
22,4
22,4
22,2
22,7
22,2
22,1
22,3
22,2
22,1
22,2
22,3
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,1
22,2
22,2
22,2
22,2
22,2
22,2
22,1
22,2
22,3
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,6
22,2
22,2
22,2
22,1
22,2
22,2
22,2
22,2
22,1
22,2
22,3
22,2
22,6
22,2
22,3
22,3
22,2
22,1
22,2
22,3
22,2
22,3
22,2
22,1
22,2
22,1
22,2
22,2
22,2
22,3
22,6
22,2
22,2
22,2
22,3
22,3
22,2
22,4
22,3
22,4
22,3
22,3
22,2
22,2
22,2
22,2
22,2
22,2
22,4
22,2
22,3
22,4
22,3
22,1
22,2
22,2
22,4
22,2
22,3
22,3
22,2
22,3
22,2
22,1
22,2
22,2
22,3
22,3
22,2
22,2
22,7
22,3
22,2
22,2
22,1
22,3
22,2
22,3
22,1
22,2
22,4
22,2
22,2
22,6
22,2
22,1
22,2
22,2
22,7
22,3
22,6
22,4
22,8
22,8
22,2
22,7
22,3
22,2
22,4
22,4
22,2
22,2
22,4
22,3
22,2
22,2
22,2
22,3
22,2
22,3
22,2
22,2
22,2
22,2
22,1
22,2
22,2
22,2
22,2
22,2
22,6
22,2
22,2
22,1
22,3
22,4
22,3
22,2
22,3
22,2
22,3
22,4
22,2
22,3
22,4
22,2
22,6
22,1
22,4
22,1
22,3
22,3
22,2
22,2
22,2
22,6
22,2
22,3
22,3
22,7
22,1
22,4
22,4
22,2
22,4
22,3
22,4
22,3
22,2
22,3
22,1
22,4
22,4
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,3
22,2
22,4
22,3
22,3
22,3
22,3
22,2
22,2
22,3
22,3
22,1
22,3
22,4
22,2
22,3
22,3
22,3
22,1
22,3
22,3
22,4
22,4
22,2
22,3
22,7
22,3
22,3
22,3
22,3
22,2
22,2
22,2
22,6
22,3
22,3
22,4
22,3
22,2
22,2
22,3
22,4
22,4
22,2
22,2
22,6
22,2
22,3
22,1
22,3
22,3
22,2
22,4
22,3
22,4
22,3
22,4
22,3
22,3
22,3
22,1
22,4
22,4
22,3
22,2
22,3
22,2
22,2
22,3
22,3
22,4
22,2
22,3
22,2
22,4
22,1
22,3
22,3
22,2
22,2
22,3
22,4
22,1
22,2
22,1
22,2
22,3
22,2
22,2
22,3
22,4
22,1
22,2
22,3
22,2
22,2
22,2
22,3
22,2
22,2
22,3
22,3
22,1
22,2
22,3
22,3
22,2
22,2
22,3
22,1
22,1
22,2
22,2
22,1
22,2
22,4
22,4
22,4
22,3
22,2
22,4
22,2
22,2
22,3
22,4
22,2
22,2
22,4
22,2
22,2
22,1
22,2
22,1
22,1
22,2
22,2
22,2
22,2
22,1
22,2
22,3
22,4
22,3
22,2
22,3
22,2
22,2
22,2
22,1
22,2
22,2
22,1
22,3
22,1
22,4
22,1
22,3
22,2
22,3
22,2
22,4
22,3
22,1
22,2
22,1
22,2
22,2
22,2
22,4
22,2
22,4
22,3
22,1
22,3
22,2
22,2
22,2
22,1
22,4
22,2
22,4
22,2
22,4
22,2
22,2
22,3
22,2
22,4
22,2
22,2
22,2
22,4
22,3
22,2
22,3
22,3
22,3
22,1
22,3
22,4
22,4
22,2
22,3
22,2
22,2
22,2
22,2
22,4
22,3
22,3
22,3
22,4
22,3
22,3
22,3
22,2
22,2
22,2
22,3
22,2
22,2
22,2
22,3
22,3
22,2
22,4
23,3
23,2
23,3
23,2
23,7
23,3
23,2
23,2
23,1
23,2
23,2
23,1
23,1
23,2
23,2
23,2
23,2
23,2
23,2
23,2
23,3
23,2
23,6
23,1
23,4
23,3
23,2
23,2
23,2
23,2
23,4
23,1
23,3
23,2
23,4
23,3
23,2
23,3
23,3
23,4
23,1
23,4
23,2
23,3
23,4
23,2
23,1
23,2
23,3
23,1
23,4
23,2
23,4
23,7
23,4
23,7
23,7
23,1
23,3
23,3
23,2
23,3
23,7
23,1
23,3
23,3
23,7
23,2
23,3
23,1
23,2
23,2
23,1
23,4
23,2
23,4
23,2
23,1
23,3
23,2
23,2
23,1
23,1
23,2
23,2
23,4
23,3
23,2
23,3
23,2
23,3
23,3
23,2
23,2
23,2
23,2
23,4
23,3
23,2
23,2
23,3
23,4
23,3
23,4
23,3
23,3
23,1
23,3
23,7
23,2
23,2
23,2
23,4
23,3
23,2
23,2
23,3
23,2
23,1
23,1
23,1
23,2
23,2
23,6
23,4
23,4
23,3
23,4
23,2
23,4
23,6
23,2
23,1
23,1
23,3
23,3
23,1
23,2
23,2
23,2
23,1
23,3
23,3
23,2
23,3
23,2
23,2
23,2
23,3
23,2
23,2
23,2
23,2
23,4
23,2
23,4
23,4
23,3
23,2
23,2
23,2
23,2
23,3
23,4
23,3
23,2
23,2
23,3
23,2
23,2
23,1
23,4
23,3
23,2
23,2
23,1
23,2
23,2
23,3
23,3
23,2
23,2
23,2
23,1
23,3
23,2
23,3
23,7
23,4
23,2
23,3
23,1
23,2
23,2
23,1
23,3
23,2
23,2
23,2
23,2
23,2
23,4
23,2
23,3
23,1
23,3
23,3
23,2
23,3
23,3
23,7
23,2
23,5
23,3
23,2
23,2
23,4
23,3
23,2
23,3
23,4
23,2
23,2
23,2
23,2
23,3
23,2
23,2
23,2
23,3
23,2
23,4
23,3
23,2
23,4
23,4
23,2
23,2
23,2
23,2
23,2
23,2
23,2
23,3
23,2
23,3
23,2
23,3
23,2
23,3
23,4
23,2
23,3
23,2
23,2
23,2
23,2
23,2
23,3
23,2
23,2
23,2
23,2
23,3
23,2
23,4
23,2
23,2
23,4
23,3
23,2
23,4
23,2
23,4
23,2
23,4
23,2
23,2
23,4
23,2
23,1
23,1
23,2
23,2
23,4
23,2
23,4
23,2
23,1
23,2
23,5
23,2
23,4
23,4
23,4
23,2
23,2
23,1
23,4
23,5
23,2
23,2
23,2
23,2
23,4
23,2
23,3
23,2
23,4
23,4
23,2
23,3
23,2
23,2
23,2
23,3
23,2
23,3
23,2
23,1
23,2
23,2
23,2
23,2
23,1
23,2
23,2
23,3
23,1
23,2
23,2
23,2
23,2
23,1
23,3
23,2
23,2
23,3
23,3
23,2
23,2
23,2
23,1
23,3
23,2
23,2
23,4
23,8
23,2
23,3
23,2
23,3
23,2
23,2
23,2
23,4
23,1
23,2
23,3
23,3
23,4
23,1
23,4
23,3
23,2
23,4
23,2
23,2
23,2
23,3
23,4
23,3
23,3
23,2
23,2
23,3
23,1
23,5
23,4
23,4
23,3
23,5
23,2
23,2
23,4
23,1
23,2
23,2
23,2
23,2
23,2
23,2
23,2
23,2
23,3
23,2
23,3
23,6
23,2
23,2
23,2
23,4
23,2
23,2
23,2
23,2
23,2
